name,objID,ra,dec,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
2530,5.87731E+17,10.30106325,0.24700138,23.824974,22.609715,22.226294,21.81134,21.103086
2531,5.87731E+17,10.29213128,0.24739588,23.578463,21.645847,20.655645,20.153179,19.71496
2532,5.87732E+17,21.61367591,0.24754713,26.360722,23.050879,21.731163,21.839235,21.00168
2533,5.87731E+17,8.94124521,0.24646193,22.315367,20.84429,20.393948,20.181383,19.932737
2534,5.87732E+17,15.33983756,0.24332783,-9999,-9999,-9999,-9999,-9999
2535,5.87732E+17,23.6190605,0.24635549,24.744104,23.439665,22.379948,21.621237,21.378124
2536,5.87731E+17,12.54797255,0.24487667,22.168627,22.020308,21.420563,20.834932,20.183475
2537,5.87732E+17,15.33983756,0.24332783,-9999,-9999,-9999,-9999,-9999
2538,5.87732E+17,23.31470087,0.24426746,21.941504,20.712933,20.043659,19.826448,19.848074
2539,5.87732E+17,23.31470087,0.24426746,21.941504,20.712933,20.043659,19.826448,19.848074
2540,5.87732E+17,21.50070039,0.24695916,25.171692,22.739208,23.46707,22.562723,24.858206
2541,5.87732E+17,21.61531276,0.24650078,25.053879,23.941277,22.913212,21.75816,21.178598
2542,5.87732E+17,23.43605222,0.24405511,22.819613,20.197636,18.927456,18.359402,18.156591
2543,5.87732E+17,23.52886338,0.24680054,24.469194,23.018831,22.609865,21.655617,21.632469
2544,5.87732E+17,18.2598104,0.24637773,23.804934,25.636803,22.839983,22.284491,21.019386
2545,5.87732E+17,18.25374817,0.2480842,20.374733,18.764145,18.193413,17.975887,17.854889
2546,5.87731E+17,10.3154963,0.242966,26.385506,23.998398,22.877586,21.594542,20.56823
2547,5.87732E+17,18.25374817,0.2480842,20.374733,18.764145,18.193413,17.975887,17.854889
2548,5.87731E+17,8.84717593,0.24781371,25.262848,21.820395,20.457111,19.932581,19.500757
2549,5.87732E+17,23.08717699,0.24537038,24.702728,25.906937,24.792316,21.819864,22.505709
2550,5.87732E+17,21.48495548,0.24789513,22.688177,21.400137,21.17848,21.095556,21.058706
2551,5.87731E+17,9.11498356,0.24548614,25.923296,24.858629,22.414942,21.27545,20.933834
2552,5.87732E+17,23.43605222,0.24405511,22.819613,20.197636,18.927456,18.359402,18.156591
2553,5.87731E+17,9.11498356,0.24548614,25.923296,24.858629,22.414942,21.27545,20.933834
2554,5.87731E+17,8.93577036,0.24526129,22.20467,22.025045,21.726044,22.005632,21.265457
2555,5.87732E+17,23.53562227,0.24731707,22.549036,22.952465,22.349905,21.809679,21.249765
2556,5.87731E+17,8.83013625,0.2493542,24.242599,22.613565,21.932579,22.240965,21.011768
2557,5.87731E+17,13.71491687,0.24676374,22.507944,21.73665,21.247513,21.126587,21.082048
2558,5.87732E+17,22.30429401,0.24240319,22.793821,23.50872,23.22373,22.069834,21.490847
2559,5.87731E+17,9.82082086,0.24810554,24.317066,22.804558,22.102356,21.527473,21.381849
2560,5.87732E+17,15.31427451,0.24442446,23.528763,23.290955,22.371828,22.713142,22.116562
2561,5.87732E+17,22.29584679,0.2469386,22.498793,23.063894,22.265387,23.518364,21.939014
2562,5.87732E+17,22.3120002,0.24690323,24.059896,25.042645,25.721453,24.887932,20.140532
2563,5.87732E+17,22.30429401,0.24240319,22.793821,23.50872,23.22373,22.069834,21.490847
2564,5.87731E+17,9.8117638,0.24685216,25.402033,23.366055,22.12211,21.51984,21.272009
2565,5.87732E+17,22.29584679,0.2469386,22.498793,23.063894,22.265387,23.518364,21.939014
2566,5.87731E+17,8.83538208,0.24346476,22.174566,21.018276,20.778896,20.586115,20.202608
2567,5.87732E+17,23.74057727,0.24468274,23.747057,22.321663,20.932594,20.19508,19.701759
2568,5.87732E+17,22.29584679,0.2469386,22.498793,23.063894,22.265387,23.518364,21.939014
2569,5.87732E+17,22.29584679,0.2469386,22.498793,23.063894,22.265387,23.518364,21.939014
2570,5.87732E+17,23.42612045,0.24322469,24.28319,22.068829,21.48373,21.030293,20.302374
2571,5.87731E+17,12.78151979,0.24613075,24.744858,24.226492,22.576578,21.790188,21.877348
2572,5.87731E+17,10.23723945,0.24944698,25.443651,24.123461,23.096369,20.861643,19.602861
2573,5.87731E+17,9.11544092,0.24752712,24.8577,24.541355,22.38592,22.095222,21.149137
2574,5.87731E+17,12.55780622,0.25442573,22.540964,22.585501,21.787994,21.933456,21.490007
2575,5.87732E+17,18.84977633,0.24730398,24.102909,22.191368,20.58881,20.081896,19.560143
2576,5.87732E+17,18.25376166,0.24809183,20.356464,18.759872,18.191404,17.972752,17.837536
2577,5.87732E+17,18.26803123,0.24448608,22.923048,23.572363,23.690868,21.928213,21.848358
2578,5.87732E+17,22.29584679,0.2469386,22.498793,23.063894,22.265387,23.518364,21.939014
2579,5.87732E+17,15.20601302,0.24645199,22.893433,23.125849,23.876215,22.954121,22.04093
2580,5.87731E+17,12.54417229,0.2476623,26.031122,24.73488,22.404491,22.765524,21.576174
2581,5.87732E+17,22.29584679,0.2469386,22.498793,23.063894,22.265387,23.518364,21.939014
2582,5.87731E+17,13.68836472,0.24414312,23.86372,23.849602,21.890228,20.409967,20.413086
2583,5.87732E+17,22.3388689,0.25062715,25.68745,22.846268,21.729532,20.433254,19.68478
2584,5.87732E+17,23.48358955,0.24905613,26.090023,22.512812,21.17642,20.627121,20.298351
2585,5.87732E+17,23.4579786,0.24973031,24.233988,21.237827,19.853323,19.248001,19.008455
2586,5.87732E+17,23.32084936,0.24765534,21.760262,24.644674,21.71825,19.714626,20.96944
2587,5.87731E+17,12.54417229,0.2476623,26.031122,24.73488,22.404491,22.765524,21.576174
2588,5.87732E+17,23.63220056,0.25002431,23.731443,23.298296,21.524603,22.474962,21.29899
2589,5.87732E+17,18.25374817,0.2480842,20.374733,18.764145,18.193413,17.975887,17.854889
2590,5.87731E+17,5.79515522,0.24426565,18.79995,17.550512,16.946493,16.568748,16.293295
2591,5.87731E+17,14.64928632,0.24892292,23.538363,23.911976,23.221703,21.515081,21.841288
2592,5.87732E+17,22.30277581,0.25012777,24.185303,23.18561,22.825493,21.999653,22.500248
2593,5.87731E+17,14.65814719,0.24598484,22.760736,22.504311,22.025005,21.691778,22.117533
2594,5.87731E+17,14.65814719,0.24598484,22.760736,22.504311,22.025005,21.691778,22.117533
2595,5.87732E+17,18.47775244,0.25168646,21.232361,18.937849,17.488338,16.08914,15.325023
2596,5.87732E+17,23.50446222,0.25375601,22.337423,21.116531,20.344738,19.729654,19.677542
2597,5.87731E+17,12.5468334,0.25159522,21.780884,25.675543,25.608355,23.383743,23.766737
2598,5.87731E+17,13.68836472,0.24414312,23.86372,23.849602,21.890228,20.409967,20.413086
2599,5.87732E+17,23.48839664,0.25281827,24.85364,23.217365,25.553804,23.480488,21.701931
2600,5.87732E+17,22.30277581,0.25012777,24.185303,23.18561,22.825493,21.999653,22.500248
2601,5.87731E+17,8.83921324,0.24610571,-9999,-9999,-9999,-9999,-9999
2602,5.87731E+17,12.85803841,0.24870169,22.316977,21.519268,20.63332,20.308998,19.628815
2603,5.87732E+17,23.50446222,0.25375601,22.337423,21.116531,20.344738,19.729654,19.677542
2604,5.87732E+17,18.85820021,0.25111546,21.692583,26.157143,23.954197,24.554588,21.72003
2605,5.87732E+17,23.61815897,0.24961295,23.448448,22.697901,23.044115,22.897982,23.660656
2606,5.87732E+17,23.48839664,0.25281827,24.85364,23.217365,25.553804,23.480488,21.701931
2607,5.87732E+17,23.64124502,0.24891426,20.911858,20.632071,19.787134,22.635918,19.825764
2608,5.87732E+17,23.52921042,0.2489132,18.758898,17.80341,17.527472,17.414286,17.409052
2609,5.87731E+17,9.83123259,0.25403824,26.724251,23.076536,21.712393,20.828369,20.301664
2610,5.87731E+17,8.83921324,0.24610571,-9999,-9999,-9999,-9999,-9999
2611,5.87731E+17,14.66222525,0.24299355,23.005449,22.256809,21.952894,21.321825,20.35442
2612,5.87732E+17,18.2598104,0.24637773,23.804934,25.636803,22.839983,22.284491,21.019386
2613,5.87732E+17,23.52257421,0.24884607,22.471624,22.074303,20.882124,20.477983,20.050142
2614,5.87731E+17,12.83218069,0.24991384,21.115997,20.145731,19.04369,18.547264,17.925341
2615,5.87732E+17,18.86672869,0.25103702,22.871088,22.173477,21.128017,20.134964,19.680513
2616,5.87732E+17,15.27806859,0.25052805,25.580589,22.666071,22.419361,23.058825,22.296206
2617,5.87732E+17,15.27806859,0.25052805,25.580589,22.666071,22.419361,23.058825,22.296206
2618,5.87731E+17,9.8117638,0.24685216,25.402033,23.366055,22.12211,21.51984,21.272009
2619,5.87732E+17,23.48711506,0.24980354,26.024796,21.54562,20.052776,19.451252,19.19882
2620,5.87732E+17,23.47444579,0.24997856,20.86087,20.616182,20.412922,20.374008,20.002148
2621,5.87732E+17,15.32997942,0.25520755,26.187794,23.698265,23.508541,22.125448,22.735998
2622,5.87732E+17,15.32997942,0.25520755,26.187794,23.698265,23.508541,22.125448,22.735998
2623,5.87732E+17,23.32477996,0.25332722,16.748285,16.643324,13.072932,12.156175,13.792149
2624,5.87732E+17,18.86672869,0.25103702,22.871088,22.173477,21.128017,20.134964,19.680513
2625,5.87732E+17,22.30277581,0.25012777,24.185303,23.18561,22.825493,21.999653,22.500248
2626,5.87732E+17,23.72617685,0.25081586,24.004562,25.236668,24.056959,22.328138,22.404186
2627,5.87731E+17,9.15915495,0.24536514,22.95429,21.786182,21.158533,20.801474,21.145027
2628,5.87732E+17,23.54909973,0.25373267,24.799475,22.955721,22.328854,21.947588,21.658958
2629,5.87732E+17,22.2795721,0.24963176,24.311457,23.959875,21.933355,21.25852,20.707493
2630,5.87731E+17,8.82503465,0.25317767,25.616112,23.139574,22.97233,22.006823,21.917986
2631,5.87732E+17,19.61623085,0.25011748,23.32877,23.564146,22.212614,21.757341,22.52179
2632,5.87731E+17,9.148727,0.25806501,25.019356,24.288618,25.215818,24.123245,23.741905
2633,5.87732E+17,22.27746665,0.25348833,23.643923,22.453241,21.506128,21.34322,21.064465
2634,5.87732E+17,23.54091321,0.25331843,24.648701,22.181013,21.606031,20.691265,20.531435
2635,5.87732E+17,22.27746665,0.25348833,23.643923,22.453241,21.506128,21.34322,21.064465
2636,5.87732E+17,15.28301447,0.25387002,25.588097,23.519148,22.502258,22.93676,22.039186
2637,5.87732E+17,21.62596918,0.25143121,-9999,-9999,-9999,-9999,-9999
2638,5.87732E+17,21.50070039,0.24695916,25.171692,22.739208,23.46707,22.562723,24.858206
2639,5.87732E+17,22.27746665,0.25348833,23.643923,22.453241,21.506128,21.34322,21.064465
2640,5.87732E+17,22.29869329,0.25267893,21.475357,21.625793,20.453148,19.954918,19.262873
2641,5.87732E+17,19.63780193,0.2559948,29.105564,21.240631,21.148935,21.170704,24.971077
2642,5.87732E+17,23.71783698,0.25238336,24.084627,23.125858,22.5429,22.177431,21.538326
2643,5.87731E+17,14.66791601,0.25957562,22.592077,22.514408,22.826168,22.248602,21.248203
2644,5.87732E+17,22.29869329,0.25267893,21.475357,21.625793,20.453148,19.954918,19.262873
2645,5.87732E+17,21.62267056,0.25005869,24.792414,23.133356,22.720371,22.274897,21.455656
2646,5.87732E+17,23.56692973,0.25375827,21.276579,21.350813,21.182463,20.862595,21.138098
2647,5.87732E+17,23.64135508,0.25309559,21.369911,26.700457,25.09915,26.973026,24.385216
2648,5.87731E+17,10.22748814,0.25160029,21.754999,24.476295,26.429201,24.104397,23.054813
2649,5.87731E+17,9.02588012,0.25285627,23.314398,22.500422,21.991716,21.611898,21.722197
2650,5.87732E+17,22.28621757,0.25608954,22.605701,23.334112,21.67775,20.718767,20.578833
2651,5.87732E+17,23.50446222,0.25375601,22.337423,21.116531,20.344738,19.729654,19.677542
2652,5.87732E+17,22.28621757,0.25608954,22.605701,23.334112,21.67775,20.718767,20.578833
2653,5.87732E+17,21.48615531,0.24912508,23.51292,22.257254,21.828249,21.364662,20.974306
2654,5.87732E+17,22.28621757,0.25608954,22.605701,23.334112,21.67775,20.718767,20.578833
2655,5.87732E+17,18.48514392,0.2584893,23.051636,22.78174,22.249231,21.299328,20.186249
2656,5.87732E+17,22.28621757,0.25608954,22.605701,23.334112,21.67775,20.718767,20.578833
2657,5.87731E+17,9.02306691,0.25702879,24.05871,21.719198,20.569328,20.062649,19.861008
2658,5.87731E+17,8.83225373,0.2574622,23.012447,21.800528,21.229982,21.231972,20.772791
2659,5.87732E+17,23.47938713,0.25114741,24.021631,23.925276,22.408916,21.235792,20.414724
2660,5.87731E+17,10.30640367,0.2540024,25.930687,24.822216,22.608511,21.241259,20.841522
2661,5.87732E+17,15.26023366,0.25459633,23.698065,22.344101,21.966873,21.760759,22.251986
2662,5.87732E+17,23.45822376,0.2527127,23.69944,24.714296,23.129261,21.9524,21.868216
2663,5.87731E+17,8.95425216,0.25683232,23.53179,23.251883,21.607981,20.809868,21.192364
2664,5.87732E+17,15.27523827,0.25701198,17.486176,15.825124,15.198458,14.997523,14.915451
2665,5.87732E+17,15.27523827,0.25701198,17.486176,15.825124,15.198458,14.997523,14.915451
2666,5.87732E+17,15.28604395,0.25539501,24.759771,23.045765,22.81917,21.726107,21.556793
2667,5.87732E+17,18.25904858,0.25902507,23.185179,22.301178,22.010508,21.337734,21.554026
2669,5.87732E+17,18.8640874,0.2557768,22.909742,23.963409,23.044964,21.890059,21.187902
2670,5.87731E+17,13.75639678,0.25454923,20.412493,17.933689,16.608231,15.837811,15.380177
2671,5.87731E+17,14.65147777,0.26012982,22.1826,22.136133,21.901442,21.307638,21.237694
2672,5.87732E+17,22.32063959,0.25751831,21.275991,20.103733,19.750353,19.604286,19.525202
2673,5.87732E+17,15.32997942,0.25520755,26.187794,23.698265,23.508541,22.125448,22.735998
2674,5.87732E+17,15.32997942,0.25520755,26.187794,23.698265,23.508541,22.125448,22.735998
2675,5.87732E+17,23.29381892,0.25664322,24.244028,24.212168,22.417971,21.551506,20.481134
2676,5.87731E+17,8.95425216,0.25683232,23.53179,23.251883,21.607981,20.809868,21.192364
2677,5.87731E+17,9.80460229,0.25264111,23.198212,22.889048,22.390921,22.596697,21.350304
2678,5.87731E+17,8.84182972,0.25819376,22.317104,22.558279,22.140211,21.733147,21.342951
2679,5.87731E+17,9.80460229,0.25264111,23.198212,22.889048,22.390921,22.596697,21.350304
2680,5.87732E+17,15.34311615,0.25819999,24.841021,23.593567,22.136726,21.891291,21.352427
2681,5.87731E+17,13.68837484,0.25990422,24.185123,24.595381,22.361568,21.732458,22.183342
2682,5.87731E+17,8.84620175,0.25651782,23.601082,21.152512,19.774473,18.446245,17.748285
2683,5.87732E+17,15.26195327,0.2613641,23.234093,24.919891,25.441977,24.633583,20.255602
2684,5.87731E+17,8.83225373,0.2574622,23.012447,21.800528,21.229982,21.231972,20.772791
2685,5.87732E+17,15.26195327,0.2613641,23.234093,24.919891,25.441977,24.633583,20.255602
2686,5.87732E+17,23.50446222,0.25375601,22.337423,21.116531,20.344738,19.729654,19.677542
2687,5.87732E+17,23.07848589,0.25527284,24.486979,24.176117,24.552853,22.382374,23.773209
2688,5.87731E+17,10.30640367,0.2540024,25.930687,24.822216,22.608511,21.241259,20.841522
2689,5.87732E+17,15.33904371,0.25921178,-9999,-9999,-9999,-9999,-9999
2690,5.87732E+17,23.32060478,0.2568303,26.856092,25.130491,25.164232,21.308449,21.179462
2691,5.87732E+17,23.54240171,0.25944198,24.759302,24.857662,24.598881,22.07151,23.518074
2692,5.87732E+17,23.45272966,0.25619525,22.383865,23.746952,22.80777,21.970039,22.760927
2693,5.87731E+17,8.94498389,0.26115206,23.73156,23.242517,21.681103,21.143429,20.969852
2694,5.87731E+17,9.82119306,0.26331371,25.848326,25.478506,24.019049,22.211952,22.754559
2695,5.87732E+17,23.4492895,0.255252,22.742876,21.659678,21.170238,21.062639,20.638504
2696,5.87731E+17,9.82119306,0.26331371,25.848326,25.478506,24.019049,22.211952,22.754559
2697,5.87732E+17,23.09660593,0.25574655,23.403107,22.013531,21.820892,21.812775,20.891376
2698,5.87732E+17,15.27838115,0.25895226,26.38261,24.874704,19.05485,22.438242,21.996176
2699,5.87731E+17,5.78257387,0.25644423,24.171337,22.373188,20.653231,20.028696,19.7791
2700,5.87732E+17,23.45575453,0.25693139,24.239206,23.293215,23.232405,22.16123,21.646774
2701,5.87731E+17,12.55472435,0.26215412,22.459078,22.59325,22.114132,22.94751,23.470221
2702,5.87731E+17,9.82119306,0.26331371,25.848326,25.478506,24.019049,22.211952,22.754559
2703,5.87732E+17,23.47580495,0.2602024,25.403715,23.126743,22.948721,21.975611,21.527138
2704,5.87732E+17,15.33175468,0.26413983,21.974737,25.865204,25.21261,25.097544,23.385654
2705,5.87732E+17,23.43564067,0.257188,24.304106,22.45351,21.494816,21.325657,20.406195
2706,5.87731E+17,12.5369466,0.25835135,23.975952,22.936691,22.248814,21.872242,20.824854
2707,5.87732E+17,23.47580495,0.2602024,25.403715,23.126743,22.948721,21.975611,21.527138
2708,5.87732E+17,15.27838115,0.25895226,26.38261,24.874704,19.05485,22.438242,21.996176
2709,5.87732E+17,15.33175468,0.26413983,21.974737,25.865204,25.21261,25.097544,23.385654
2710,5.87732E+17,18.48860007,0.26282178,23.670315,24.058805,22.418119,22.169264,23.279449
2711,5.87731E+17,8.84182972,0.25819376,22.317104,22.558279,22.140211,21.733147,21.342951
2712,5.87731E+17,12.78558982,0.26248274,18.15831,17.287939,17.019489,16.914368,16.914948
2713,5.87732E+17,15.34074083,0.25808507,23.95125,23.457319,22.71476,22.925314,21.844267
2714,5.87732E+17,23.44385576,0.25902452,22.931955,22.60951,21.774334,21.026823,21.242855
2715,5.87732E+17,23.51981623,0.26182303,23.467133,23.849216,23.49445,22.106119,22.725546
2716,5.87731E+17,14.74440706,0.25645183,22.498825,22.047855,21.423344,21.416515,22.235119
2717,5.87731E+17,14.65653699,0.26429755,25.941877,25.628445,24.531948,23.487564,20.208107
2718,5.87731E+17,14.65653699,0.26429755,25.941877,25.628445,24.531948,23.487564,20.208107
2719,5.87732E+17,21.48771734,0.26225777,24.962721,22.943073,23.441381,22.804216,22.360163
2720,5.87732E+17,21.62682046,0.26078012,-9999,-9999,-9999,-9999,-9999
2721,5.87732E+17,23.30201035,0.26239297,24.998022,22.064255,21.128922,20.546751,20.267815
2722,5.87732E+17,15.34074083,0.25808507,23.95125,23.457319,22.71476,22.925314,21.844267
2723,5.87732E+17,23.30201035,0.26239297,24.998022,22.064255,21.128922,20.546751,20.267815
2724,5.87732E+17,23.30201035,0.26239297,24.998022,22.064255,21.128922,20.546751,20.267815
2725,5.87732E+17,23.72747901,0.26314797,25.816978,22.801962,21.761213,21.151146,20.881205
2726,5.87732E+17,21.61318381,0.25868103,20.899427,19.874409,19.3535,19.014866,18.938744
2727,5.87731E+17,9.82119306,0.26331371,25.848326,25.478506,24.019049,22.211952,22.754559
2728,5.87732E+17,23.07566884,0.26041989,24.406872,23.046066,21.934402,21.214096,20.591871
2729,5.87731E+17,12.5369466,0.25835135,23.975952,22.936691,22.248814,21.872242,20.824854
2730,5.87732E+17,21.50017059,0.26406721,22.208038,25.590944,25.450905,24.399282,23.220863
2731,5.87731E+17,14.38329929,0.25945407,22.43615,22.326519,21.726191,21.5305,22.687418
2732,5.87731E+17,12.84115626,0.26214214,25.225344,22.932446,21.304016,19.991762,19.11838
2733,5.87731E+17,13.69545752,0.26396338,23.399662,22.51008,21.189104,19.74807,18.880629
2734,5.87732E+17,23.33056085,0.26425039,21.857281,25.592178,24.571632,25.645021,24.167297
2735,5.87731E+17,5.79050485,0.26191592,22.936935,21.705519,20.370802,19.869047,19.571678
2736,5.87732E+17,21.60892123,0.26273931,23.322464,22.70768,22.932079,22.838223,22.755135
2737,5.87731E+17,12.5369466,0.25835135,23.975952,22.936691,22.248814,21.872242,20.824854
2738,5.87732E+17,23.56637225,0.25656821,24.862793,24.037249,22.476038,20.881739,20.195206
2739,5.87732E+17,22.23114237,0.26201674,23.09927,22.971493,21.477556,20.912914,20.695963
2741,5.87731E+17,13.68837484,0.25990422,24.185123,24.595381,22.361568,21.732458,22.183342
2742,5.87732E+17,23.42982189,0.26638603,25.494261,24.523281,22.165121,21.736042,23.964567
2743,5.87732E+17,21.486593,0.2633464,25.629669,24.817873,25.502859,22.105265,22.409374
